X,Y,id,value
16.9718616585618,51.0696315921721,"13752","5"
16.9718616585618,51.0662445925641,"13755","10"
16.9718616585618,51.0651155376163,"13756","11"
16.9718616585618,51.061728207534,"13759","5"
16.9718616585618,51.0605990424262,"13760","9"
16.9718616585618,51.0594698497778,"13761","11"
16.9718616585618,51.0583406295886,"13762","10"
16.9718616585618,51.0572113818583,"13763","9"
16.9734175862751,51.2009684451776,"13780","9"
16.9734175862751,51.1998426795271,"13781","7"
16.9734175862751,51.1987168863651,"13782","6"
16.9734175862751,51.1975910656913,"13783","6"
16.9734175862751,51.1964652175055,"13784","7"
16.9734175862751,51.1953393418076,"13785","8"
16.9734175862751,51.1446464564097,"13830","7"
16.9734175862751,51.1435193148935,"13831","6"
16.9734175862751,51.1423921458541,"13832","6"
16.9734175862751,51.141264949291,"13833","4"
16.9734175862751,51.1401377252041,"13834","14"
16.9734175862751,51.1390104735932,"13835","7"
16.9734175862751,51.137883194458,"13836","13"
16.9734175862751,51.1367558877983,"13837","10"
16.9734175862751,51.1356285536138,"13838","33"
16.9734175862751,51.1345011919043,"13839","29"
16.9734175862751,51.1333738026696,"13840","7"
16.9734175862751,51.1299914698118,"13843","6"
16.9734175862751,51.1288639704738,"13844","5"
16.9734175862751,51.1277364436095,"13845","27"
16.9734175862751,51.1266088892185,"13846","18"
16.9734175862751,51.1254813073006,"13847","20"
16.9734175862751,51.1243536978556,"13848","13"
16.9734175862751,51.1232260608832,"13849","15"
16.9734175862751,51.1220983963833,"13850","21"
16.9734175862751,51.1187152377157,"13853","5"
16.9734175862751,51.1164596609617,"13855","7"
16.9734175862751,51.1153318312913,"13856","8"
16.9734175862751,51.1142039740917,"13857","6"
16.9734175862751,51.1130760893627,"13858","3"
16.9734175862751,51.1119481771039,"13859","3"
16.9734175862751,51.1108202373153,"13860","20"
16.9734175862751,51.1096922699964,"13861","22"
16.9734175862751,51.1085642751472,"13862","6"
16.9734175862751,51.1074362527673,"13863","4"
16.9734175862751,51.1063082028565,"13864","2"
16.9734175862751,51.1040520204415,"13866","3"
16.9734175862751,51.1029238879367,"13867","3"
16.9734175862751,51.0961545147319,"13873","16"
16.9734175862751,51.0950261894995,"13874","10"
16.9734175862751,51.0938978367337,"13875","8"
16.9734175862751,51.0927694564342,"13876","5"
16.9734175862751,51.0916410486008,"13877","5"
16.9734175862751,51.0905126132332,"13878","6"
16.9734175862751,51.0848700233749,"13883","5"
16.9734175862751,51.0803554558496,"13887","9"
16.9734175862751,51.0792267451277,"13888","8"
16.9734175862751,51.078098006869,"13889","7"
16.9734175862751,51.0769692410733,"13890","8"
16.9734175862751,51.0758404477405,"13891","9"
16.9734175862751,51.0747116268702,"13892","8"
16.9734175862751,51.0735827784623,"13893","9"
16.9734175862751,51.0724539025165,"13894","7"
16.9734175862751,51.0713249990325,"13895","5"
16.9734175862751,51.0701960680102,"13896","6"
16.9734175862751,51.0690671094493,"13897","5"
16.9734175862751,51.0679381233496,"13898","7"
16.9734175862751,51.0668091097107,"13899","9"
16.9734175862751,51.0656800685326,"13900","9"
16.9734175862751,51.064550999815,"13901","10"
16.9734175862751,51.0634219035576,"13902","11"
16.9734175862751,51.0622927797602,"13903","7"
16.9734175862751,51.0611636284226,"13904","6"
16.9734175862751,51.0600344495446,"13905","8"
16.9734175862751,51.0589052431258,"13906","9"
16.9734175862751,51.0577760091661,"13907","9"
16.9749735139884,51.2015313176861,"13925","5"
16.9749735139884,51.2004055657913,"13926","8"
16.9749735139884,51.199279786385,"13927","8"
16.9749735139884,51.1981539794672,"13928","8"
16.9749735139884,51.1970281450374,"13929","7"
16.9749735139884,51.1959022830956,"13930","6"
16.9749735139884,51.1947763936414,"13931","6"
16.9749735139884,51.1925245321952,"13933","5"
16.9749735139884,51.144082889092,"13976","12"
16.9749735139884,51.1429557338142,"13977","4"
16.9749735139884,51.141828551013,"13978","6"
16.9749735139884,51.1407013406881,"13979","9"
16.9749735139884,51.1395741028392,"13980","13"
16.9749735139884,51.1384468374662,"13981","14"
16.9749735139884,51.1373195445687,"13982","19"
16.9749735139884,51.1361922241467,"13983","9"
16.9749735139884,51.1350648761997,"13984","35"
16.9749735139884,51.1339375007277,"13985","22"
16.9749735139884,51.1328100977302,"13986","9"
16.9749735139884,51.1305552091585,"13988","9"
16.9749735139884,51.1283002104825,"13990","7"
16.9749735139884,51.1271726698548,"13991","15"
16.9749735139884,51.1260451017004,"13992","11"
16.9749735139884,51.1237898828103,"13994","19"
16.9749735139884,51.1226622320742,"13995","8"
16.9749735139884,51.1215345538104,"13996","14"
16.9749735139884,51.1204068480187,"13997","29"
16.9749735139884,51.1192791146987,"13998","7"
16.9749735139884,51.1181513538504,"13999","5"
16.9749735139884,51.1147679061327,"14002","8"
16.9749735139884,51.1136400351684,"14003","26"
16.9749735139884,51.1125121366745,"14004","8"
16.9749735139884,51.1113842106509,"14005","9"
16.9749735139884,51.1102562570971,"14006","5"
16.9749735139884,51.1080002673986,"14008","9"
16.9749735139884,51.105744167577,"14010","4"
16.9749735139884,51.1034879576306,"14012","8"
16.9749735139884,51.1001034362226,"14015","4"
16.9749735139884,51.0978469509557,"14017","3"
16.9749735139884,51.0967186670231,"14018","7"
16.9749735139884,51.0955903555574,"14019","14"
16.9749735139884,51.0944620165583,"14020","6"
16.9749735139884,51.0933336500257,"14021","7"
16.9749735139884,51.0922052559593,"14022","9"
16.9749735139884,51.0910768343588,"14023","6"
16.9749735139884,51.0899483852241,"14024","9"
16.9749735139884,51.0797911039307,"14033","10"
16.9749735139884,51.0786623794404,"14034","8"
16.9749735139884,51.0775336274133,"14035","8"
16.9749735139884,51.0764048478491,"14036","8"
16.9749735139884,51.0752760407476,"14037","9"
16.9749735139884,51.0741472061085,"14038","10"
16.9749735139884,51.0730183439316,"14039","7"
16.9749735139884,51.0718894542168,"14040","10"
16.9749735139884,51.0707605369637,"14041","6"
16.9749735139884,51.0685026198418,"14043","14"
16.9749735139884,51.0673736199725,"14044","12"
16.9749735139884,51.0662445925641,"14045","9"
16.9749735139884,51.0651155376163,"14046","7"
16.9749735139884,51.0639864551288,"14047","10"
16.9749735139884,51.0628573451014,"14048","7"
16.9749735139884,51.061728207534,"14049","7"
16.9749735139884,51.0605990424262,"14050","7"
16.9749735139884,51.0594698497778,"14051","8"
16.9749735139884,51.0583406295886,"14052","6"
16.9749735139884,51.0549528037738,"14055","7"
16.9765294417018,51.1975910656913,"14073","3"
16.9765294417018,51.1964652175055,"14074","8"
16.9765294417018,51.1953393418076,"14075","7"
16.9765294417018,51.1942134385972,"14076","7"
16.9765294417018,51.1930875078741,"14077","5"
16.9765294417018,51.191961549638,"14078","5"
16.9765294417018,51.1908355638888,"14079","5"
16.9765294417018,51.141264949291,"14123","3"
16.9765294417018,51.1401377252041,"14124","5"
16.9765294417018,51.137883194458,"14126","19"
16.9765294417018,51.1367558877983,"14127","18"
16.9765294417018,51.1356285536138,"14128","22"
16.9765294417018,51.1345011919043,"14129","12"
16.9765294417018,51.1311189416236,"14132","11"
16.9765294417018,51.1299914698118,"14133","4"
16.9765294417018,51.1277364436095,"14135","7"
16.9765294417018,51.1266088892185,"14136","11"
16.9765294417018,51.1254813073006,"14137","7"
16.9765294417018,51.1232260608832,"14139","22"
16.9765294417018,51.1220983963833,"14140","23"
16.9765294417018,51.1209707043555,"14141","24"
16.9765294417018,51.1198429847997,"14142","19"
16.9765294417018,51.1187152377157,"14143","6"
16.9765294417018,51.117587463103,"14144","9"
16.9765294417018,51.1153318312913,"14146","4"
16.9765294417018,51.1130760893627,"14148","15"
16.9765294417018,51.1119481771039,"14149","9"
16.9765294417018,51.1108202373153,"14150","9"
16.9765294417018,51.1063082028565,"14154","4"
16.9765294417018,51.097282812431,"14162","12"
16.9765294417018,51.0961545147319,"14163","6"
16.9765294417018,51.0950261894995,"14164","17"
16.9765294417018,51.0938978367337,"14165","15"
16.9765294417018,51.0927694564342,"14166","13"
16.9765294417018,51.0916410486008,"14167","34"
16.9765294417018,51.0905126132332,"14168","14"
16.9765294417018,51.0893841503313,"14169","6"
16.9765294417018,51.0792267451277,"14178","10"
16.9765294417018,51.078098006869,"14179","7"
16.9765294417018,51.0769692410733,"14180","9"
16.9765294417018,51.0758404477405,"14181","8"
16.9765294417018,51.0747116268702,"14182","9"
16.9765294417018,51.0735827784623,"14183","8"
16.9765294417018,51.0724539025165,"14184","9"
16.9765294417018,51.0679381233496,"14188","8"
16.9765294417018,51.0668091097107,"14189","8"
16.9765294417018,51.0656800685326,"14190","7"
16.9765294417018,51.064550999815,"14191","9"
16.9765294417018,51.0634219035576,"14192","10"
16.9765294417018,51.0622927797602,"14193","8"
16.9765294417018,51.0611636284226,"14194","8"
16.9765294417018,51.0600344495446,"14195","8"
16.9765294417018,51.0589052431258,"14196","9"
16.9765294417018,51.0543881420391,"14200","9"
16.9780853694151,51.1981539794672,"14218","4"
16.9780853694151,51.1970281450374,"14219","5"
16.9780853694151,51.1959022830956,"14220","6"
16.9780853694151,51.1947763936414,"14221","6"
16.9780853694151,51.1936504766747,"14222","5"
16.9780853694151,51.1925245321952,"14223","6"
16.9780853694151,51.1913985602026,"14224","6"
16.9780853694151,51.1902725606967,"14225","6"
16.9780853694151,51.1880204791441,"14227","8"
16.9780853694151,51.1384468374662,"14271","23"
16.9780853694151,51.1373195445687,"14272","14"
16.9780853694151,51.1361922241467,"14273","19"
16.9780853694151,51.1350648761997,"14274","13"
16.9780853694151,51.1339375007277,"14275","12"
16.9780853694151,51.1283002104825,"14280","5"
16.9780853694151,51.1271726698548,"14281","27"
16.9780853694151,51.1260451017004,"14282","8"
16.9780853694151,51.124917506019,"14283","19"
16.9780853694151,51.1237898828103,"14284","4"
16.9780853694151,51.1226622320742,"14285","24"
16.9780853694151,51.1204068480187,"14287","37"
16.9780853694151,51.1192791146987,"14288","8"
16.9780853694151,51.1181513538504,"14289","7"
16.9780853694151,51.1170235654735,"14290","8"
16.9780853694151,51.1147679061327,"14292","9"
16.9780853694151,51.1136400351684,"14293","28"
16.9780853694151,51.1125121366745,"14294","5"
16.9780853694151,51.1113842106509,"14295","10"
16.9780853694151,51.1102562570971,"14296","6"
16.9780853694151,51.1091282760131,"14297","5"
16.9780853694151,51.1068722312533,"14299","4"
16.9780853694151,51.0978469509557,"14307","8"
16.9780853694151,51.0967186670231,"14308","11"
16.9780853694151,51.0955903555574,"14309","12"
16.9780853694151,51.0944620165583,"14310","22"
16.9780853694151,51.0933336500257,"14311","14"
16.9780853694151,51.0899483852241,"14314","6"
16.9780853694151,51.0786623794404,"14324","7"
16.9780853694151,51.0775336274133,"14325","9"
16.9780853694151,51.0764048478491,"14326","8"
16.9780853694151,51.0752760407476,"14327","8"
16.9780853694151,51.0741472061085,"14328","8"
16.9780853694151,51.0730183439316,"14329","10"
16.9780853694151,51.0696315921721,"14332","31"
16.9780853694151,51.0673736199725,"14334","6"
16.9780853694151,51.0662445925641,"14335","6"
16.9780853694151,51.0651155376163,"14336","7"
16.9780853694151,51.0639864551288,"14337","9"
16.9780853694151,51.0628573451014,"14338","9"
16.9780853694151,51.061728207534,"14339","11"
16.9780853694151,51.0605990424262,"14340","8"
16.9780853694151,51.0549528037738,"14345","15"
16.9780853694151,51.053823473419,"14346","5"
16.9796412971284,51.1987168863651,"14362","22"
16.9796412971284,51.1975910656913,"14363","11"
16.9796412971284,51.1964652175055,"14364","7"
16.9796412971284,51.1953393418076,"14365","7"
16.9796412971284,51.1942134385972,"14366","7"
16.9796412971284,51.1930875078741,"14367","11"
16.9796412971284,51.1908355638888,"14369","4"
16.9796412971284,51.1897095506262,"14370","6"
16.9796412971284,51.1390104735932,"14415","24"
16.9796412971284,51.137883194458,"14416","17"
16.9796412971284,51.1367558877983,"14417","11"
16.9796412971284,51.1356285536138,"14418","9"
16.9796412971284,51.1345011919043,"14419","9"
16.9796412971284,51.1277364436095,"14425","9"
16.9796412971284,51.1254813073006,"14427","26"
16.9796412971284,51.1243536978556,"14428","20"
16.9796412971284,51.1232260608832,"14429","15"
16.9796412971284,51.1220983963833,"14430","21"
16.9796412971284,51.1209707043555,"14431","23"
16.9796412971284,51.1198429847997,"14432","13"
16.9796412971284,51.1187152377157,"14433","8"
16.9796412971284,51.117587463103,"14434","7"
16.9796412971284,51.1153318312913,"14436","6"
16.9796412971284,51.1142039740917,"14437","6"
16.9796412971284,51.1119481771039,"14439","5"
16.9796412971284,51.1108202373153,"14440","5"
16.9796412971284,51.1096922699964,"14441","8"
16.9796412971284,51.097282812431,"14452","8"
16.9796412971284,51.0961545147319,"14453","13"
16.9796412971284,51.0950261894995,"14454","17"
16.9796412971284,51.0938978367337,"14455","5"
16.9796412971284,51.0927694564342,"14456","19"
16.9796412971284,51.0893841503313,"14459","5"
16.9796412971284,51.078098006869,"14469","4"
16.9796412971284,51.0769692410733,"14470","8"
16.9796412971284,51.0758404477405,"14471","9"
16.9796412971284,51.0747116268702,"14472","8"
16.9796412971284,51.0735827784623,"14473","9"
16.9796412971284,51.0724539025165,"14474","5"
16.9796412971284,51.0713249990325,"14475","7"
16.9796412971284,51.0690671094493,"14477","14"
16.9796412971284,51.0679381233496,"14478","9"
16.9796412971284,51.0668091097107,"14479","8"
16.9796412971284,51.0656800685326,"14480","7"
16.9796412971284,51.064550999815,"14481","9"
16.9796412971284,51.0634219035576,"14482","11"
16.9796412971284,51.0622927797602,"14483","11"
16.9811972248417,51.1970281450374,"14509","7"
16.9811972248417,51.1959022830956,"14510","5"
16.9811972248417,51.1891465336773,"14516","4"
16.9811972248417,51.1373195445687,"14562","21"
16.9811972248417,51.1361922241467,"14563","9"
16.9811972248417,51.1350648761997,"14564","7"
16.9811972248417,51.1339375007277,"14565","7"
16.9811972248417,51.1271726698548,"14571","5"
16.9811972248417,51.1260451017004,"14572","9"
16.9811972248417,51.124917506019,"14573","10"
16.9811972248417,51.1237898828103,"14574","15"
16.9811972248417,51.1226622320742,"14575","7"
16.9811972248417,51.1215345538104,"14576","10"
16.9811972248417,51.1204068480187,"14577","9"
16.9811972248417,51.1192791146987,"14578","9"
16.9811972248417,51.1181513538504,"14579","5"
16.9811972248417,51.1147679061327,"14582","14"
16.9811972248417,51.1136400351684,"14583","11"
16.9811972248417,51.1125121366745,"14584","8"
16.9811972248417,51.1113842106509,"14585","8"
16.9811972248417,51.1102562570971,"14586","7"
16.9811972248417,51.1091282760131,"14587","10"
16.9811972248417,51.1080002673986,"14588","15"
16.9811972248417,51.1012316375573,"14594","4"
16.9811972248417,51.0978469509557,"14597","7"
16.9811972248417,51.0967186670231,"14598","8"
16.9811972248417,51.0955903555574,"14599","10"
16.9811972248417,51.0933336500257,"14601","25"
16.9811972248417,51.0922052559593,"14602","19"
16.9811972248417,51.0865628726119,"14607","11"
16.9811972248417,51.0854343133378,"14608","9"
16.9811972248417,51.0775336274133,"14615","3"
16.9811972248417,51.0707605369637,"14621","8"
16.9811972248417,51.0696315921721,"14622","7"
16.9811972248417,51.0685026198418,"14623","12"
16.9811972248417,51.0673736199725,"14624","6"
16.9811972248417,51.0662445925641,"14625","10"
16.9811972248417,51.0651155376163,"14626","7"
16.9811972248417,51.0639864551288,"14627","10"
16.9811972248417,51.0628573451014,"14628","10"
16.9811972248417,51.061728207534,"14629","14"
16.9811972248417,51.0526941155223,"14637","3"
16.982753152555,51.1964652175055,"14654","4"
16.982753152555,51.1908355638888,"14659","8"
16.982753152555,51.1367558877983,"14707","19"
16.982753152555,51.1356285536138,"14708","6"
16.982753152555,51.1288639704738,"14714","11"
16.982753152555,51.1277364436095,"14715","12"
16.982753152555,51.1266088892185,"14716","10"
16.982753152555,51.1254813073006,"14717","11"
16.982753152555,51.1243536978556,"14718","9"
16.982753152555,51.1232260608832,"14719","10"
16.982753152555,51.1220983963833,"14720","8"
16.982753152555,51.1209707043555,"14721","9"
16.982753152555,51.1198429847997,"14722","10"
16.982753152555,51.1187152377157,"14723","11"
16.982753152555,51.1153318312913,"14726","7"
16.982753152555,51.1142039740917,"14727","9"
16.982753152555,51.1130760893627,"14728","11"
16.982753152555,51.1119481771039,"14729","10"
16.982753152555,51.1108202373153,"14730","15"
16.982753152555,51.1085642751472,"14732","6"
16.982753152555,51.1074362527673,"14733","8"
16.982753152555,51.0984110825972,"14741","7"
16.982753152555,51.097282812431,"14742","10"
16.982753152555,51.0961545147319,"14743","10"
16.982753152555,51.0950261894995,"14744","5"
16.982753152555,51.0938978367337,"14745","5"
16.982753152555,51.0927694564342,"14746","39"
16.982753152555,51.0916410486008,"14747","18"
16.982753152555,51.0905126132332,"14748","7"
16.982753152555,51.0893841503313,"14749","9"
16.982753152555,51.0882556598947,"14750","7"
16.982753152555,51.0871271419233,"14751","7"
16.982753152555,51.0859985964168,"14752","7"
16.982753152555,51.0848700233749,"14753","7"
16.982753152555,51.0837414227975,"14754","4"
16.982753152555,51.0826127946843,"14755","5"
16.982753152555,51.0814841390351,"14756","3"
16.982753152555,51.0724539025165,"14764","10"
16.982753152555,51.0713249990325,"14765","6"
16.982753152555,51.0701960680102,"14766","7"
16.982753152555,51.0690671094493,"14767","18"
16.982753152555,51.0679381233496,"14768","7"
16.982753152555,51.0668091097107,"14769","7"
16.982753152555,51.0656800685326,"14770","7"
16.982753152555,51.064550999815,"14771","7"
16.982753152555,51.0634219035576,"14772","10"
16.982753152555,51.0622927797602,"14773","10"
16.982753152555,51.0611636284226,"14774","12"
16.9843090802683,51.1485912349732,"14842","8"
16.9843090802683,51.1474641897869,"14843","8"
16.9843090802683,51.1294277235836,"14859","12"
16.9843090802683,51.1271726698548,"14861","9"
16.9843090802683,51.1260451017004,"14862","7"
16.9843090802683,51.124917506019,"14863","3"
16.9843090802683,51.1237898828103,"14864","13"
16.9843090802683,51.1226622320742,"14865","6"
16.9843090802683,51.1215345538104,"14866","8"
16.9843090802683,51.1204068480187,"14867","6"
16.9843090802683,51.1192791146987,"14868","3"
16.9843090802683,51.1181513538504,"14869","3"
16.9843090802683,51.1158957495676,"14871","3"
16.9843090802683,51.1147679061327,"14872","3"
16.9843090802683,51.1136400351684,"14873","11"
16.9843090802683,51.1125121366745,"14874","5"
16.9843090802683,51.1113842106509,"14875","10"
16.9843090802683,51.1102562570971,"14876","10"
16.9843090802683,51.1091282760131,"14877","12"
16.9843090802683,51.1080002673986,"14878","9"
16.9843090802683,51.105744167577,"14880","3"
16.9843090802683,51.1001034362226,"14885","3"
16.9843090802683,51.0989752073555,"14886","10"
16.9843090802683,51.0978469509557,"14887","7"
16.9843090802683,51.0967186670231,"14888","10"
16.9843090802683,51.0955903555574,"14889","15"
16.9843090802683,51.0944620165583,"14890","8"
16.9843090802683,51.0933336500257,"14891","37"
16.9843090802683,51.0922052559593,"14892","14"
16.9843090802683,51.0910768343588,"14893","10"
16.9843090802683,51.0899483852241,"14894","8"
16.9843090802683,51.0888199085548,"14895","8"
16.9843090802683,51.0876914043509,"14896","8"
16.9843090802683,51.0865628726119,"14897","9"
16.9843090802683,51.0854343133378,"14898","9"
16.9843090802683,51.0843057265282,"14899","5"
16.9843090802683,51.0809198008844,"14902","4"
16.9843090802683,51.0786623794404,"14904","3"
16.9843090802683,51.0775336274133,"14905","3"
16.9843090802683,51.0685026198418,"14913","8"
16.9843090802683,51.0673736199725,"14914","8"
16.9843090802683,51.0651155376163,"14916","5"
16.9843090802683,51.0639864551288,"14917","9"
16.9843090802683,51.0628573451014,"14918","8"
16.9843090802683,51.061728207534,"14919","10"
16.9843090802683,51.0605990424262,"14920","8"
16.9858650079816,51.1987168863651,"14942","5"
16.9858650079816,51.1491547472455,"14986","10"
16.9858650079816,51.1480277158204,"14987","7"
16.9858650079816,51.1469006568728,"14988","12"
16.9858650079816,51.1457735704027,"14989","13"
16.9858650079816,51.1446464564097,"14990","12"
16.9858650079816,51.1333738026696,"15000","6"
16.9858650079816,51.1322463859095,"15001","6"
16.9858650079816,51.1288639704738,"15004","21"
16.9858650079816,51.1277364436095,"15005","29"
16.9858650079816,51.1266088892185,"15006","13"
16.9858650079816,51.1254813073006,"15007","8"
16.9858650079816,51.1232260608832,"15009","16"
16.9858650079816,51.1220983963833,"15010","10"
16.9858650079816,51.1209707043555,"15011","5"
16.9858650079816,51.1198429847997,"15012","4"
16.9858650079816,51.1187152377157,"15013","8"
16.9858650079816,51.117587463103,"15014","12"
16.9858650079816,51.1130760893627,"15018","10"
16.9858650079816,51.1119481771039,"15019","8"
16.9858650079816,51.1108202373153,"15020","12"
16.9858650079816,51.1096922699964,"15021","10"
16.9858650079816,51.1085642751472,"15022","9"
16.9858650079816,51.1074362527673,"15023","10"
16.9858650079816,51.1063082028565,"15024","5"
16.9858650079816,51.1051801254147,"15025","7"
16.9858650079816,51.1006675403315,"15029","2"
16.9858650079816,51.0995393252306,"15030","10"
16.9858650079816,51.0984110825972,"15031","9"
16.9858650079816,51.097282812431,"15032","5"
16.9858650079816,51.0961545147319,"15033","18"
16.9858650079816,51.0950261894995,"15034","16"
16.9858650079816,51.0938978367337,"15035","11"
16.9858650079816,51.0927694564342,"15036","20"
16.9858650079816,51.0916410486008,"15037","16"
16.9858650079816,51.0905126132332,"15038","8"
16.9858650079816,51.0893841503313,"15039","9"
16.9858650079816,51.0882556598947,"15040","9"
16.9858650079816,51.0871271419233,"15041","9"
16.9858650079816,51.0848700233749,"15043","9"
16.9858650079816,51.0837414227975,"15044","10"
16.9858650079816,51.064550999815,"15061","6"
16.9858650079816,51.0634219035576,"15062","9"
16.9858650079816,51.0622927797602,"15063","8"
16.9858650079816,51.0611636284226,"15064","6"
16.9858650079816,51.0566467476653,"15068","4"
16.9858650079816,51.0543881420391,"15070","7"
16.9874209356949,51.1790110523551,"15105","5"
16.9874209356949,51.1778847501874,"15106","3"
16.9874209356949,51.1485912349732,"15132","9"
16.9874209356949,51.1474641897869,"15133","8"
16.9874209356949,51.1463371170781,"15134","9"
16.9874209356949,51.1452100168466,"15135","6"
16.9874209356949,51.144082889092,"15136","8"
16.9874209356949,51.1429557338142,"15137","7"
16.9874209356949,51.141828551013,"15138","6"
16.9874209356949,51.1350648761997,"15144","11"
16.9874209356949,51.1339375007277,"15145","4"
16.9874209356949,51.1328100977302,"15146","7"
16.9874209356949,51.1316826672073,"15147","8"
16.9874209356949,51.1294277235836,"15149","36"
16.9874209356949,51.1283002104825,"15150","18"
16.9874209356949,51.1271726698548,"15151","14"
16.9874209356949,51.1260451017004,"15152","18"
16.9874209356949,51.124917506019,"15153","12"
16.9874209356949,51.1237898828103,"15154","12"
16.9874209356949,51.1226622320742,"15155","5"
16.9874209356949,51.1215345538104,"15156","7"
16.9874209356949,51.1204068480187,"15157","7"
16.9874209356949,51.1192791146987,"15158","9"
16.9874209356949,51.1181513538504,"15159","10"
16.9874209356949,51.1136400351684,"15163","11"
16.9874209356949,51.1125121366745,"15164","5"
16.9874209356949,51.1113842106509,"15165","15"
16.9874209356949,51.1102562570971,"15166","16"
16.9874209356949,51.1091282760131,"15167","5"
16.9874209356949,51.1080002673986,"15168","14"
16.9874209356949,51.1068722312533,"15169","6"
16.9874209356949,51.105744167577,"15170","8"
16.9874209356949,51.1046160763695,"15171","4"
16.9874209356949,51.1034879576306,"15172","10"
16.9874209356949,51.1001034362226,"15175","10"
16.9874209356949,51.0989752073555,"15176","9"
16.9874209356949,51.0978469509557,"15177","10"
16.9874209356949,51.0967186670231,"15178","6"
16.9874209356949,51.0955903555574,"15179","18"
16.9874209356949,51.0944620165583,"15180","14"
16.9874209356949,51.0933336500257,"15181","15"
16.9874209356949,51.0922052559593,"15182","7"
16.9874209356949,51.0910768343588,"15183","12"
16.9874209356949,51.0899483852241,"15184","10"
16.9874209356949,51.0888199085548,"15185","9"
16.9874209356949,51.0876914043509,"15186","9"
16.9874209356949,51.0854343133378,"15188","7"
16.9874209356949,51.0843057265282,"15189","9"
16.9874209356949,51.0831771121829,"15190","7"
16.9874209356949,51.0685026198418,"15203","13"
16.9874209356949,51.0673736199725,"15204","15"
16.9874209356949,51.0662445925641,"15205","7"
16.9874209356949,51.061728207534,"15209","4"
16.9874209356949,51.0605990424262,"15210","5"
16.9874209356949,51.0572113818583,"15213","8"
16.9874209356949,51.0560821065868,"15214","7"
16.9889768634082,51.1784479047107,"15250","6"
16.9889768634082,51.177321588785,"15251","7"
16.9889768634082,51.1480277158204,"15277","4"
16.9889768634082,51.1457735704027,"15279","9"
16.9889768634082,51.1446464564097,"15280","9"
16.9889768634082,51.1435193148935,"15281","8"
16.9889768634082,51.1423921458541,"15282","7"
16.9889768634082,51.141264949291,"15283","7"
16.9889768634082,51.1401377252041,"15284","5"
16.9889768634082,51.1322463859095,"15291","7"
16.9889768634082,51.1288639704738,"15294","9"
16.9889768634082,51.1277364436095,"15295","17"
16.9889768634082,51.1266088892185,"15296","25"
16.9889768634082,51.1254813073006,"15297","29"
16.9889768634082,51.1243536978556,"15298","20"
16.9889768634082,51.1232260608832,"15299","24"
16.9889768634082,51.1220983963833,"15300","9"
16.9889768634082,51.1209707043555,"15301","6"
16.9889768634082,51.1198429847997,"15302","8"
16.9889768634082,51.1187152377157,"15303","14"
16.9889768634082,51.1130760893627,"15308","13"
16.9889768634082,51.1119481771039,"15309","13"
16.9889768634082,51.1108202373153,"15310","7"
16.9889768634082,51.1096922699964,"15311","10"
16.9889768634082,51.1085642751472,"15312","8"
16.9889768634082,51.1074362527673,"15313","5"
16.9889768634082,51.1063082028565,"15314","7"
16.9889768634082,51.1051801254147,"15315","4"
16.9889768634082,51.1040520204415,"15316","15"
16.9889768634082,51.1029238879367,"15317","11"
16.9889768634082,51.1006675403315,"15319","7"
16.9889768634082,51.0995393252306,"15320","11"
16.9889768634082,51.0984110825972,"15321","6"
16.9889768634082,51.097282812431,"15322","17"
16.9889768634082,51.0961545147319,"15323","21"
16.9889768634082,51.0950261894995,"15324","10"
16.9889768634082,51.0938978367337,"15325","5"
16.9889768634082,51.0927694564342,"15326","6"
16.9889768634082,51.0916410486008,"15327","8"
16.9889768634082,51.0905126132332,"15328","9"
16.9889768634082,51.0893841503313,"15329","8"
16.9889768634082,51.0882556598947,"15330","9"
16.9889768634082,51.0871271419233,"15331","10"
16.9889768634082,51.0848700233749,"15333","8"
16.9889768634082,51.0837414227975,"15334","8"
16.9889768634082,51.0826127946843,"15335","6"
16.9889768634082,51.0814841390351,"15336","10"
16.9889768634082,51.0803554558496,"15337","11"
16.9889768634082,51.0792267451277,"15338","19"
16.9889768634082,51.078098006869,"15339","3"
16.9889768634082,51.0747116268702,"15342","15"
16.9889768634082,51.0679381233496,"15348","17"
16.9889768634082,51.0668091097107,"15349","16"
16.9889768634082,51.0656800685326,"15350","10"
16.9889768634082,51.064550999815,"15351","7"
16.9889768634082,51.0589052431258,"15356","11"
16.9889768634082,51.0577760091661,"15357","10"
16.9889768634082,51.0566467476653,"15358","13"
16.9905327911216,51.1801373270068,"15394","6"
16.9905327911216,51.1790110523551,"15395","7"
16.9905327911216,51.1778847501874,"15396","6"
16.9905327911216,51.1767584205036,"15397","6"
16.9905327911216,51.1452100168466,"15425","8"
16.9905327911216,51.144082889092,"15426","8"
16.9905327911216,51.1429557338142,"15427","8"
16.9905327911216,51.141828551013,"15428","8"
16.9905327911216,51.1407013406881,"15429","8"
16.9905327911216,51.1395741028392,"15430","8"
16.9905327911216,51.1328100977302,"15436","3"
16.9905327911216,51.1305552091585,"15438","17"
16.9905327911216,51.1294277235836,"15439","3"
16.9905327911216,51.1283002104825,"15440","6"
16.9905327911216,51.1271726698548,"15441","14"
16.9905327911216,51.1260451017004,"15442","9"
16.9905327911216,51.124917506019,"15443","31"
16.9905327911216,51.1237898828103,"15444","18"
16.9905327911216,51.1226622320742,"15445","23"
16.9905327911216,51.1215345538104,"15446","9"
16.9905327911216,51.1204068480187,"15447","3"
