X,Y,id,count,price
17.0848853127712,51.0786080865473,"1013","310",8.633
17.0848853127712,51.0729640444157,"1014","343",8.905
17.0848853127712,51.0673193138335,"1015","113",7.754
17.0848853127712,51.0616738947716,"1016","244",9.855
17.0848853127712,51.0560277872007,"1017","413",8.057
17.0848853127712,51.0503809910919,"1018","276",8.174
17.0848853127712,51.0447335064159,"1019","3",8.480
17.0926649513377,51.1603693509228,"1029","81",6.769
17.0926649513377,51.1547352880307,"1030","62",7.353
17.0926649513377,51.1434650981426,"1032","34",7.623
17.0926649513377,51.1378289710875,"1033","145",6.730
17.0926649513377,51.1321921559191,"1034","32",6.801
17.0926649513377,51.1265546526079,"1035","25",8.373
17.0926649513377,51.1209164611246,"1036","222",8.344
17.0926649513377,51.1152775814397,"1037","74",7.452
17.0926649513377,51.1096380135238,"1038","372",8.101
17.0926649513377,51.1039977573476,"1039","321",8.590
17.0926649513377,51.0983568128817,"1040","257",8.161
17.0926649513377,51.0927151800969,"1041","6",6.690
17.0926649513377,51.0870728589639,"1042","7",5.604
17.0926649513377,51.0814298494533,"1043","50",6.959
17.0926649513377,51.075786151536,"1044","270",7.506
17.0926649513377,51.0701417651828,"1045","203",6.930
17.0926649513377,51.0644966903643,"1046","11",5.995
17.0926649513377,51.0588509270516,"1047","53",7.028
17.0926649513377,51.0532044752154,"1048","78",6.748
17.0926649513377,51.0475573348266,"1049","195",7.664
17.1004445899043,51.168819155279,"1057","223",7.345
17.1004445899043,51.1631861243688,"1058","153",7.309
17.1004445899043,51.157552405478,"1059","133",6.457
17.1004445899043,51.1462829036369,"1061","11",6.481
17.1004445899043,51.1350106495193,"1063","177",6.591
17.1004445899043,51.1293734902832,"1064","80",7.189
17.1004445899043,51.1237356428896,"1065","94",7.543
17.1004445899043,51.1180971073092,"1066","41",9.299
17.1004445899043,51.1124578835124,"1067","619",8.330
17.1004445899043,51.1068179714701,"1068","514",9.160
17.1004445899043,51.1011773711527,"1069","527",9.017
17.1004445899043,51.095536082531,"1070","45",8.245
17.1004445899043,51.0898941055758,"1071","1",5.270
17.1004445899043,51.0842514402576,"1072","15",9.923
17.1004445899043,51.0786080865473,"1073","12",3.926
17.1004445899043,51.0673193138335,"1075","29",9.185
17.1004445899043,51.0616738947716,"1076","13",6.501
17.1004445899043,51.0560277872007,"1077","2",7.610
17.1004445899043,51.0503809910919,"1078","11",4.849
17.1082242284708,51.1716354127507,"1087","155",6.510
17.1082242284708,51.1660027258196,"1088","481",7.158
17.1082242284708,51.1603693509228,"1089","74",7.326
17.1082242284708,51.1547352880307,"1090","1",8.540
17.1082242284708,51.1491005371139,"1091","215",7.681
17.1082242284708,51.1434650981426,"1092","185",9.192
17.1082242284708,51.1378289710875,"1093","4",5.155
17.1082242284708,51.1321921559191,"1094","335",6.853
17.1082242284708,51.1265546526079,"1095","55",5.598
17.1082242284708,51.1209164611246,"1096","86",9.408
17.1082242284708,51.1152775814397,"1097","40",9.935
17.1082242284708,51.1096380135238,"1098","421",9.861
17.1082242284708,51.1039977573476,"1099","997",8.167
17.1082242284708,51.0983568128817,"1100","486",9.699
17.1082242284708,51.0927151800969,"1101","52",6.687
17.1160038670374,51.1744514982383,"1116","84",7.927
17.1160038670374,51.168819155279,"1117","223",7.073
17.1160038670374,51.1631861243688,"1118","34",6.045
17.1160038670374,51.157552405478,"1119","97",10.851
17.1160038670374,51.1519179985773,"1120","137",6.646
17.1160038670374,51.1462829036369,"1121","423",8.804
17.1160038670374,51.1406471206274,"1122","6",6.920
17.1160038670374,51.1350106495193,"1123","1",4.530
17.1160038670374,51.1293734902832,"1124","103",6.437
17.1160038670374,51.1237356428896,"1125","37",8.455
17.1160038670374,51.1180971073092,"1126","129",7.778
17.1160038670374,51.1124578835124,"1127","143",7.237
17.1160038670374,51.1068179714701,"1128","259",8.795
17.1160038670374,51.1011773711527,"1129","426",9.854
17.1160038670374,51.095536082531,"1130","8",6.354
17.123783505604,51.1716354127507,"1147","6",6.012
17.123783505604,51.1660027258196,"1148","185",6.041
17.123783505604,51.1603693509228,"1149","532",7.628
17.123783505604,51.1547352880307,"1150","360",7.161
17.123783505604,51.1491005371139,"1151","69",7.642
17.123783505604,51.1434650981426,"1152","287",11.393
17.123783505604,51.1378289710875,"1153","410",8.021
17.123783505604,51.1321921559191,"1154","8",6.424
17.123783505604,51.1265546526079,"1155","16",4.676
17.123783505604,51.1209164611246,"1156","106",6.175
17.123783505604,51.1152775814397,"1157","158",6.999
17.123783505604,51.1096380135238,"1158","41",7.918
17.123783505604,51.1039977573476,"1159","37",5.583
17.123783505604,51.0983568128817,"1160","2",3.265
17.123783505604,51.0927151800969,"1161","30",5.815
17.1315631441705,51.168819155279,"1177","6",3.870
17.1315631441705,51.1631861243688,"1178","685",7.085
17.1315631441705,51.157552405478,"1179","417",11.276
17.1315631441705,51.1519179985773,"1180","59",11.828
17.1315631441705,51.1462829036369,"1181","173",11.395
17.1315631441705,51.1406471206274,"1182","501",7.773
17.1315631441705,51.1350106495193,"1183","168",6.525
17.1315631441705,51.1293734902832,"1184","7",4.257
17.1315631441705,51.1237356428896,"1185","6",5.322
17.1315631441705,51.1180971073092,"1186","33",6.842
17.1315631441705,51.1124578835124,"1187","112",6.358
17.1315631441705,51.1011773711527,"1189","2",3.805
17.1315631441705,51.095536082531,"1190","48",6.781
17.1315631441705,51.0898941055758,"1191","21",5.890
17.1393427827371,51.1660027258196,"1208","4",7.630
17.1393427827371,51.1603693509228,"1209","184",10.748
17.1393427827371,51.1547352880307,"1210","19",7.353
17.1393427827371,51.1491005371139,"1211","27",6.612
17.1393427827371,51.1434650981426,"1212","90",9.848
17.1393427827371,51.1378289710875,"1213","18",6.331
17.1393427827371,51.1321921559191,"1214","41",6.101
17.1393427827371,51.1152775814397,"1217","43",6.010
17.1393427827371,51.1096380135238,"1218","736",9.100
17.1393427827371,51.1039977573476,"1219","140",8.750
17.1393427827371,51.0927151800969,"1221","10",4.404
17.1471224213036,51.1631861243688,"1238","30",6.549
17.1471224213036,51.157552405478,"1239","15",8.646
17.1471224213036,51.1519179985773,"1240","6",7.567
17.1471224213036,51.1462829036369,"1241","7",7.366
17.1471224213036,51.1237356428896,"1245","1",6.010
17.1471224213036,51.1180971073092,"1246","9",6.567
17.1471224213036,51.1124578835124,"1247","57",6.926
17.1471224213036,51.1068179714701,"1248","358",7.715
17.1471224213036,51.1011773711527,"1249","92",7.097
17.1471224213036,51.0842514402576,"1252","1",2.760
17.1549020598702,51.1716354127507,"1267","10",8.214
17.1549020598702,51.1660027258196,"1268","67",7.853
17.1549020598702,51.1603693509228,"1269","11",9.894
17.1549020598702,51.1547352880307,"1270","1",4.510
17.1549020598702,51.1096380135238,"1278","98",7.029
17.1549020598702,51.1039977573476,"1279","267",7.017
17.1549020598702,51.0983568128817,"1280","486",7.412
17.1626816984367,51.1068179714701,"1308","148",8.020
17.1626816984367,51.1011773711527,"1309","131",6.875
17.1626816984367,51.095536082531,"1310","392",6.870
17.1704613370033,51.1096380135238,"1338","2",5.985
